Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
3015,https://www.airbnb.com/rooms/46824683,2024-09-05,"Wifi is available for our guests. We have a designated parking area for our guest which is only a few short steps away from the entrance of our airbnb.<br />Old Beach is a very quiet, peaceful suburb 20 minute drive from the city centre.<br />A perfect location to relax or explore everything our state has to offer.",https://www.airbnb.com/users/show/243360303,2019-02-15,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Brighton,Private room in guest suite,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Smoking allowed"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Golf course view"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""City skyline view"", ""Wifi"", ""Private entrance"", ""Extra pillows and blankets"", ""Single level home"", ""Toaster"", ""Laundromat nearby"", ""Dryer"", ""Lockbox"", ""Shower gel"", ""Washer"", ""Dining table"", ""Backyard"", ""Conditioner"", ""Breakfast"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Mountain view"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Hot water kettle"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Wine glasses"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-03-13,2024-04-02,Exempt: This listing falls under the 'home sharing' exemption,f,46824683,243360303.0,1.0,1.0,2.0,1.0,1.0,1.0,140.0,1.0,7.0,17,40.0,56.0,140.0,22.0,6.0,0.0,4.95,5.0,4.95,5.0,4.82,1.0,0.0,0.0,0.0,0.52,2
3017,https://www.airbnb.com/rooms/46854209,2024-09-05,We are situated in a quite street with ocean views and views of the town.<br />Parking available and lovely gardens sound our home. Newly appointed 5 man spa available aswell as well appointed bathrooms. Laundry facilities aswell.<br />The are consists of a self contained kitchen dining area an extra sofa couch open wood fire and air-conditioning.<br />All the necessary breakfast requirements to get you on the way to your our beautiful attractions of the area.how important guests are.,https://www.airbnb.com/users/show/292772025,2019-09-07,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,Neighborhood highlights,Circular Head,Private room in bed and breakfast,Private room,"[""Body soap"", ""Drying rack for clothing"", ""Hangers"", ""Children\u2019s books and toys"", ""First aid kit"", ""Crib"", ""Cleaning products"", ""Shampoo"", ""Private entrance"", ""Single level home"", ""Cooking basics"", ""Dryer"", ""Shower gel"", ""Long term stays allowed"", ""Mini fridge"", ""Baking sheet"", ""Bay view"", ""Refrigerator"", ""Waterfront"", ""Babysitter recommendations"", ""Bathtub"", ""Fire pit"", ""Rice maker"", ""Microwave"", ""Ocean view"", ""Boat slip"", ""Air conditioning"", ""Barbecue utensils"", ""Shared hot tub"", ""Lake access"", ""Private patio or balcony"", ""Conditioner"", ""Carbon monoxide alarm"", ""Beach access \u2013 Beachfront"", ""Children\u2019s dinnerware"", ""Mosquito net"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Outdoor dining area"", ""Hair dryer"", ""Indoor fireplace"", ""Heating"", ""Outdoor furniture"", ""Garden view"", ""Baby bath"", ""Fireplace guards"", ""Toaster"", ""Coffee maker"", ""High chair"", ""Dining table"", ""Freezer"", ""Changing table"", ""Kitchen"", ""BBQ grill"", ""Lock on bedroom door"", ""Dishwasher"", ""Oven"", ""Essentials"", ""Private backyard \u2013 Fully fenced"", ""Iron"", ""Dishes and silverware"", ""Board games"", ""Free parking on premises"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Courtyard view"", ""Free street parking"", ""Washer"", ""Clothing storage"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Stove"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Breakfast"", ""Fire extinguisher""]",t,2024-09-05,2022-01-15,2022-03-31,DA2021/00044,f,46854209,292772025.0,1.0,4.0,4.0,1.0,1.0,3.0,110.0,2.0,10.0,29,59.0,89.0,364.0,3.0,0.0,0.0,4.93,4.91,4.97,4.96,4.92,1.0,0.0,0.0,0.0,0.09,2
3018,https://www.airbnb.com/rooms/46858551,2024-09-05,"Your room includes Ensuite, TV,  DVD's, high speed Wifi.<br /><br />Great views and quiet neighbourhood.<br /><br />Supermarket just a few blocks away 10 mins walk. <br /><br />Very central easy walk to CBD (10 mins), Battery Point (10 mins), Salamanca (15 mins), Sandy Bay shops (20 mins), Cascade Brewery and Female Factory (30 mins) North Hobart restaurant strip (30 mins).<br /><br />Lovely walk along Hobart Rivulet just down the hill from our place.<br /><br />Free airport transfer included with this property.",https://www.airbnb.com/users/show/4622385,2013-01-07,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,neighborhood not highlighted,Hobart,Private room in home,Private room,"[""Heating"", ""Shampoo"", ""Wifi"", ""TV"", ""Kitchen"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Iron""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,f,46858551,4622385.0,1.0,1.0,2.0,1.0,1.0,3.0,200.0,1.0,7.0,0,38.81,61.53,217.37,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,1.0,0.0,0.0,0.0,1.5,2
3027,https://www.airbnb.com/rooms/47009972,2024-09-05,"This studio room includes a main bedroom which features a king bed that can be separated into 2 singles, this room also has 2 sets of bunk beds and a roll away bed.<br />Free WiFi, breakfast included and an outdoor balcony for extra space to relax.",https://www.airbnb.com/users/show/193305482,2018-06-03,within an hour,100%,99%,f,"['email', 'phone']",t,neighborhood not highlighted,Hobart,Room in hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Children\u2019s books and toys"", ""Hair dryer"", ""First aid kit"", ""Crib"", ""Coffee"", ""Microwave"", ""Heating"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""HDTV"", ""Exterior security cameras on property"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Cooking basics"", ""Oven"", ""Shower gel"", ""Paid washer \u2013 In building"", ""Keypad"", ""Dining table"", ""Private patio or balcony"", ""Conditioner"", ""Breakfast"", ""Freezer"", ""Dedicated workspace"", ""Ethernet connection"", ""Pets allowed"", ""Paid dryer \u2013 In building"", ""Kitchen"", ""Hot water kettle"", ""Bed linens"", ""Self check-in"", ""Electric stove"", ""Portable fans"", ""Smoke alarm"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2020-12-26,2024-08-27,"Exempt: This listing is a hotel, motel, or caravan park",t,47009972,193305482.0,5.0,6.0,7.0,1.0,1.0,3.0,252.0,1.0,60.0,12,34.0,62.0,315.0,83.0,18.0,0.4,4.83,4.9,4.97,4.96,4.8,5.0,0.0,0.0,0.0,1.84,2
3032,https://www.airbnb.com/rooms/47040148,2024-09-05,"Hawley House (c.1878) is an idiosyncratic boutique hotel in a beautiful setting, overlooking the national park and Rubicon River and with frontage to Hawley Beach. Featuring spectacular views, tranquil gardens & authentic history, on a 350 acre estate. Suitable for couples, solo adventurers, business travellers, families (with kids), big groups, and furry friends (pets).",https://www.airbnb.com/users/show/76431945,2016-06-07,within an hour,100%,97%,t,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Latrobe,Private room in bed and breakfast,Private room,"[""Body soap"", ""Bathtub"", ""TV"", ""Hangers"", ""Lake view"", ""Hair dryer"", ""Heating"", ""Shampoo"", ""Wifi"", ""Sea view"", ""Private entrance"", ""Garden view"", ""Beach view"", ""Courtyard view"", ""Host greets you"", ""Shower gel"", ""Backyard"", ""Conditioner"", ""Breakfast"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Pets allowed"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-01-09,2024-05-25,"Exempt: This listing is a hotel, motel, or caravan park",t,47040148,76431945.0,3.0,3.0,3.0,1.0,1.0,1.0,225.0,1.0,1125.0,28,56.0,82.0,273.0,53.0,12.0,0.0,4.87,4.91,4.91,4.85,4.92,2.0,1.0,0.0,0.0,1.19,2
3041,https://www.airbnb.com/rooms/47226259,2024-09-05,"Soak up with modern and vintage charm,  Refresh109 is a fully remodelled home. The hotel offers unique accommodation within the creative precinct of Launceston.<br /><br />Built in 19th century, the hotel is situated close to the end of quiet Cameron Street, where across Wellington Street. It is 1-minute away from Charles Street, and 5-minute away from George Street, where both are food precincts in Launceston CBD. A 10-minute walk to reach gorgeous Launceston Seaport, the hotel is at perfect location.",https://www.airbnb.com/users/show/381403163,2020-12-23,within an hour,100%,73%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in boutique hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Extra pillows and blankets"", ""Safe"", ""Toaster"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Shower gel"", ""Paid washer \u2013 In building"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Pocket wifi"", ""Mini fridge"", ""Clothing storage"", ""Dedicated workspace"", ""Ethernet connection"", ""Paid dryer \u2013 In building"", ""Hot water kettle"", ""Patio or balcony"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-01-01,2024-03-16,"Exempt: This listing is a hotel, motel, or caravan park",f,47226259,381403163.0,5.0,5.0,2.0,1.0,1.0,1.0,199.0,1.0,365.0,30,60.0,90.0,365.0,28.0,6.0,0.0,4.89,4.96,4.97,4.93,5.0,5.0,0.0,0.0,0.0,0.63,2
3046,https://www.airbnb.com/rooms/47281296,2024-09-05,"Soak up with modern and vintage charm,  Refresh109 is a fully remodelled home. The hotel offers unique accommodation within the creative precinct of Launceston.<br /><br />Built in 19th century, the hotel is situated close to the end of quiet Cameron Street, where across Wellington Street. It is 1-minute away from Charles Street, and 5-minute away from George Street, where both are food precincts in Launceston CBD. A 10-minute walk to reach gorgeous Launceston Seaport, the hotel is at perfect location.",https://www.airbnb.com/users/show/381403163,2020-12-23,within an hour,100%,73%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in boutique hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Extra pillows and blankets"", ""Safe"", ""Toaster"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Shower gel"", ""Long term stays allowed"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Mini fridge"", ""Clothing storage"", ""Dedicated workspace"", ""Ethernet connection"", ""Hot water kettle"", ""Patio or balcony"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-01-13,2024-04-14,"Exempt: This listing is a hotel, motel, or caravan park",f,47281296,381403163.0,5.0,5.0,2.0,1.0,1.0,3.0,200.0,1.0,1.0,30,60.0,90.0,365.0,41.0,7.0,0.0,4.78,4.93,4.97,4.96,4.9,5.0,0.0,0.0,0.0,0.92,2
3049,https://www.airbnb.com/rooms/47305182,2024-09-05,"Soak up with modern and vintage charm,  Refresh109 is a fully remodelled home. The hotel offers unique accommodation within the creative precinct of Launceston.<br /><br />Built in 19th century, the hotel is situated close to the end of quiet Cameron Street, where across Wellington Street. It is 1-minute away from Charles Street, and 5-minute away from George Street, where both are food precincts in Launceston CBD. A 10-minute walk to reach gorgeous Launceston Seaport, the hotel is at perfect location.",https://www.airbnb.com/users/show/381403163,2020-12-23,within an hour,100%,73%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in boutique hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Extra pillows and blankets"", ""Safe"", ""Toaster"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Dryer"", ""Shower gel"", ""Washer"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Pocket wifi"", ""Mini fridge"", ""Clothing storage"", ""Dedicated workspace"", ""Ethernet connection"", ""Hot water kettle"", ""Patio or balcony"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-01-07,2024-04-27,"Exempt: This listing is a hotel, motel, or caravan park",f,47305182,381403163.0,5.0,5.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,30,60.0,90.0,365.0,39.0,7.0,0.0,4.85,4.92,4.87,4.9,4.95,5.0,0.0,0.0,0.0,0.87,2
3058,https://www.airbnb.com/rooms/47477024,2024-09-05,"A quaint and cosy en-suite room with double bed and private bathroom.  Make your way downstairs to our bar and restaurant, and enjoy the use of our sunroom that catches the afternoon sunshine and is equipped with tea and coffee making facilities, books, games and comfy lounges.",https://www.airbnb.com/users/show/225157408,2018-11-10,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Waratah/Wynyard,Room in boutique hotel,Private room,"[""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""Exterior security cameras on property"", ""Fire extinguisher""]",t,2024-09-05,2021-02-05,2024-04-20,"Exempt: This listing is a hotel, motel, or caravan park",t,47477024,225157408.0,6.0,6.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,15,29.0,45.0,286.0,19.0,4.0,0.0,4.93,4.91,5.0,4.96,4.95,6.0,0.0,0.0,0.0,0.44,2
3059,https://www.airbnb.com/rooms/47482979,2024-09-05,"A spacious and inviting en-suite room with Queen bed and private bathroom.  Make your way downstairs to our bar and restaurant, and enjoy the use of our sunroom that catches the afternoon sunshine and is equipped with tea and coffee making facilities, books, games and comfy lounges.",https://www.airbnb.com/users/show/225157408,2018-11-10,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Waratah/Wynyard,Room in boutique hotel,Private room,"[""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Washer"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Fire extinguisher""]",t,2024-09-05,2021-04-04,2023-03-15,"Exempt: This listing is a hotel, motel, or caravan park",t,47482979,225157408.0,6.0,6.0,2.0,1.0,1.0,1.0,197.0,1.0,1125.0,29,55.0,79.0,315.0,8.0,0.0,0.0,4.88,4.91,5.0,5.0,4.88,6.0,0.0,0.0,0.0,0.19,2
3064,https://www.airbnb.com/rooms/47544774,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/381403163,2020-12-23,within an hour,100%,73%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in boutique hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Toaster"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Shower gel"", ""Long term stays allowed"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Mini fridge"", ""Clothing storage"", ""Ethernet connection"", ""Hot water kettle"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-01-16,2023-12-28,"Exempt: This listing is a hotel, motel, or caravan park",f,47544774,381403163.0,5.0,5.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,30,60.0,90.0,365.0,35.0,1.0,0.0,4.89,4.94,4.97,4.89,4.86,5.0,0.0,0.0,0.0,0.79,2
3071,https://www.airbnb.com/rooms/47765422,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/381403163,2020-12-23,within an hour,100%,73%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in boutique hotel,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Toaster"", ""Coffee maker: Keurig coffee machine, Nespresso"", ""Shower gel"", ""Long term stays allowed"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Mini fridge"", ""Clothing storage"", ""Ethernet connection"", ""Hot water kettle"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-02-08,2024-04-16,"Exempt: This listing is a hotel, motel, or caravan park",f,47765422,381403163.0,5.0,5.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,30,60.0,90.0,365.0,18.0,1.0,0.0,4.78,4.83,4.89,4.96,5.0,5.0,0.0,0.0,0.0,0.41,2
3093,https://www.airbnb.com/rooms/48137013,2024-09-05,"Cape Raoul Lodge is a hand built mud brick and timber home built in a remote part of the Tasman Peninsula. Relaxed and comfortable in winter and summer, there is plenty to do outdoors, or enjoy the quiet with books wine and food.<br /><br />Located at the base of the famous Cape Raoul Walking Trail - there are also over a dozen tourist attractions, National Parks, beaches, coves and natural wonders only 20 - 50 minutes drive away.",https://www.airbnb.com/users/show/388214456,2021-02-11,within a few hours,100%,86%,f,"['email', 'phone']",t,Neighborhood highlights,Tasman,Private room in earthen home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""Indoor fireplace: wood-burning"", ""Other stainless steel gas stove"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Hangers"", ""First aid kit"", ""Coffee maker: pour-over coffee"", ""Coffee"", ""Heating"", ""Free parking on premises"", ""Outdoor furniture"", ""Private living room"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Shared backyard \u2013 Not fully fenced"", ""Cooking basics"", ""Laundromat nearby"", ""Oven"", ""Blender"", ""Host greets you"", ""Long term stays allowed"", ""Dining table"", ""Freezer"", ""Mountain view"", ""Baking sheet"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Kitchen"", ""Iron"", ""Hot water kettle"", ""Outdoor shower"", ""Bed linens"", ""Portable fans"", ""Smoke alarm"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-04-19,2024-01-22,Exempt: This listing falls under the 'home sharing' exemption,f,48137013,388214456.0,2.0,4.0,2.0,1.22,1.0,1.0,145.0,2.0,28.0,27,57.0,87.0,177.0,29.0,2.0,0.0,5.0,4.97,4.97,5.0,5.0,2.0,0.0,0.0,0.0,0.7,2
3124,https://www.airbnb.com/rooms/48407609,2024-09-05,"A fully self-contained bed-sit cottage.  The cottage has a Deluxe King bed for two persons. <br />There is a double bed sofa bed for added guests @ $30 per person. <br />The ensuite has an immaculate wine red clawed bath and a double shower. <br />The kitchenette is complete with all equipment. This includes a dishwasher, a three-way microwave with micro, oven, and air fryer.  There is a private west-facing veranda with an electric BBQ and seating.",https://www.airbnb.com/users/show/110084722,2017-01-05,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Central Coast,Private room in guesthouse,Private room,"[""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""Fire pit"", ""TV"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Crib"", ""Coffee maker: pour-over coffee"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Outdoor furniture"", ""Air conditioning"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Single level home"", ""Free street parking"", ""Toaster"", ""Shared backyard \u2013 Not fully fenced"", ""Fire extinguisher"", ""Laundromat nearby"", ""Lockbox"", ""Long term stays allowed"", ""Dining table"", ""Private patio or balcony"", ""Conditioner"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Clothing storage"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Pets allowed"", ""Kitchen"", ""Hot water kettle"", ""BBQ grill"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Wine glasses"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2022-12-24,2023-04-16,DEV2008.26  and PLA2007.81    Building approval BP967183 and BP208112,t,48407609,110084722.0,4.0,6.0,2.0,1.0,1.0,2.0,196.0,1.0,220.0,0,38.81,61.53,89.0,2.0,0.0,0.0,5.0,4.91,5.0,4.96,5.0,4.0,0.0,0.0,0.0,0.1,2
3125,https://www.airbnb.com/rooms/48425342,2024-09-05,This deluxe king bedroom with ensuite has  stunning sun-drenched west-facing  windows. <br />Guests have access to a self-catering share kitchen and formal dining room. <br />A Continental Breakfast upon request in advance with a cost can be served.<br />The formal dining room has an authentic wood-burning heater for the winter. The French doors open to the front main veranda.,https://www.airbnb.com/users/show/110084722,2017-01-05,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Central Coast,Private room in bed and breakfast,Private room,"[""Dishes and silverware"", ""Grandlee Cottage: 100% Natural, Plant based, Essential oil, Body bar body soap"", ""Fire pit"", ""TV"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: pour-over coffee"", ""Coffee"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Outdoor furniture"", ""Air conditioning"", ""Fireplace guards"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Bikes"", ""Single level home"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Laundromat nearby"", ""Organic Care  Aloe Vera & Ginseng conditioner"", ""Long term stays allowed"", ""High chair"", ""Dining table"", ""Smart lock"", ""Breakfast"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Clothing storage"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Organic Care   Aloe Vera & Gingseng  shampoo"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Hot water kettle"", ""BBQ grill"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Room-darkening shades"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2021-04-15,2024-05-14,DEV2008.26  and PLA2007.81    Building approval BP967183 and BP208112,t,48425342,110084722.0,4.0,6.0,3.0,1.0,1.0,1.0,175.0,1.0,1125.0,28,51.0,81.0,195.0,12.0,3.0,0.0,4.92,5.0,4.97,5.0,5.0,4.0,0.0,0.0,0.0,0.29,2
3132,https://www.airbnb.com/rooms/48551812,2024-09-05,"Beautiful acreage with amazing sunsets. Stay in a timeless home with your own private entry and cottage garden. Enjoy self catering in the new kitchen, large bathroom and all the modern conveniences.",https://www.airbnb.com/users/show/391745844,2021-03-08,within an hour,100%,97%,t,"['email', 'phone']",t,neighborhood not highlighted,Meander Valley,Private room in farm stay,Private room,"[""Dishes and silverware"", ""Valley view"", ""TV"", ""Hangers"", ""Hair dryer"", ""Heating"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Wifi"", ""Private entrance"", ""Garden view"", ""Air conditioning"", ""Cooking basics"", ""Dryer"", ""Oven"", ""Host greets you"", ""Washer"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Mountain view"", ""Kitchen"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Hot water""]",t,2024-09-05,2021-03-14,2024-05-10,Exempt: This listing falls under the 'home sharing' exemption,f,48551812,391745844.0,1.0,1.0,2.0,1.0,0.0,1.0,120.0,2.0,14.0,21,51.0,81.0,81.0,108.0,28.0,0.0,4.97,4.99,4.93,4.98,4.78,1.0,0.0,0.0,0.0,2.55,2
