Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
10605,https://www.airbnb.com/rooms/52588496,2024-09-26,No contiene descripción,https://www.airbnb.com/users/show/269172400,2019-06-17,a few days or more,10%,0%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in rental unit,Shared room,"[""Free parking on premises"", ""Paid parking on premises""]",f,2024-09-26,2021-10-04,2024-09-04,No cuenta con licencia,f,52588496,269172400,1.0,1.0,2.0,1.5,1.0,1.0,400.0,1.0,365,28,56,86.0,359,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
10616,https://www.airbnb.com/rooms/52743087,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Shower gel"", ""Hangers"", ""Building staff""]",t,2024-09-25,2021-11-29,2024-06-07,No cuenta con licencia,f,52743087,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,30,30,60,90.0,365,4.0,1.0,0.0,4.88,4.86,4.92,4.92,4.92,9.0,0.0,0.0,0.0,0.12,4
10656,https://www.airbnb.com/rooms/52792185,2024-09-26,Experience Mexico like a friend and not a tourist at this centrally located home in a fully remodeled historic building with the best views of downtown.,https://www.airbnb.com/users/show/339847134,2020-03-02,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",f,"Centro, Ciudad de México, Mexico",Cuauhtémoc,Shared room in bed and breakfast,Shared room,"[""Shared patio or balcony"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""City skyline view"", ""Outdoor shower"", ""Gas stove"", ""Coffee maker: drip coffee maker"", ""Bikes"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Hot water kettle"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""Sound system with aux"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Oven"", ""Outdoor dining area"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Safe"", ""Fire extinguisher"", ""Clothing storage: dresser"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises"", ""HDTV with standard cable""]",f,2024-09-26,2021-10-29,2021-10-29,No cuenta con licencia,f,52792185,339847134,1.0,1.0,7.0,1.0,1.0,1.97,0.0,2.0,365,0,0,65.1,0,1.0,0.0,0.0,5.0,4.86,5.0,4.92,5.0,1.0,0.0,0.0,0.0,0.03,4
10792,https://www.airbnb.com/rooms/52940096,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Wifi"", ""Outdoor shower"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Luggage dropoff allowed"", ""Noise decibel monitors on property"", ""Smoke alarm"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Building staff""]",t,2024-09-25,2021-10-31,2024-08-16,No cuenta con licencia,t,52940096,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,12.0,6.0,0.0,4.88,4.86,4.92,4.92,4.75,9.0,0.0,0.0,0.0,0.34,4
10798,https://www.airbnb.com/rooms/52940149,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2021-11-06,2024-08-16,No cuenta con licencia,t,52940149,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,43.0,9.0,0.0,4.88,4.86,4.92,4.92,4.92,9.0,0.0,0.0,0.0,1.22,4
10799,https://www.airbnb.com/rooms/52940196,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2021-11-02,2024-08-25,No cuenta con licencia,t,52940196,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,13.0,6.0,0.0,4.88,4.86,4.85,4.92,4.77,9.0,0.0,0.0,0.0,0.37,4
10800,https://www.airbnb.com/rooms/52940221,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2021-10-31,2024-07-14,No cuenta con licencia,t,52940221,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,22.0,7.0,0.0,4.88,4.86,4.92,4.92,4.92,9.0,0.0,0.0,0.0,0.62,4
10801,https://www.airbnb.com/rooms/52940250,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2022-06-17,2023-09-23,No cuenta con licencia,t,52940250,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,6.0,0.0,0.0,4.88,4.86,4.92,4.92,5.0,9.0,0.0,0.0,0.0,0.22,4
10802,https://www.airbnb.com/rooms/52940283,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2021-11-06,2024-07-25,No cuenta con licencia,f,52940283,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,365,30,60,90.0,365,14.0,4.0,0.0,4.88,4.86,4.93,4.92,4.86,9.0,0.0,0.0,0.0,0.4,4
10817,https://www.airbnb.com/rooms/52954924,2024-09-26,Keep it simple at this peaceful and centrally-located place.,https://www.airbnb.com/users/show/168738878,2018-01-19,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in loft,Shared room,"[""TV"", ""Wifi"", ""Paid parking on premises"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dedicated workspace""]",t,2024-09-26,2021-11-15,2023-05-17,No cuenta con licencia,f,52954924,168738878,1.0,2.0,2.0,1.0,1.0,1.0,600.0,2.0,1125,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
10914,https://www.airbnb.com/rooms/53127332,2024-09-25,"Simple, comfortable space, located in the north center of the city. We live two people and 4 cats. <br />We share a sofa bed for one or two people maximum, for short stays.<br />We are located, transferring the Metro (Subway) to 3 stations of the East Bus Terminal and to 5 airport stations and 6 stations from the Zócalo.",https://www.airbnb.com/users/show/161708802,2017-12-07,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Venustiano Carranza,Shared room in loft,Shared room,"[""Shared patio or balcony"", ""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Cleaning available during stay"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Exercise equipment"", ""Blender"", ""Portable fans"", ""Hangers"", ""Coffee maker"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Game console"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Books and reading material"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Stove"", ""Extra pillows and blankets"", ""Free street parking"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer""]",t,2024-09-25,2022-01-01,2024-09-02,No cuenta con licencia,f,53127332,161708802,1.0,1.0,1.0,1.0,1.0,1.0,250.0,1.0,5,27,57,87.0,362,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
11035,https://www.airbnb.com/rooms/53284896,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a great variety of bars and restaurants.",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Shared patio or balcony"", ""Outdoor furniture"", ""Wifi"", ""Laundromat nearby"", ""Outdoor shower"", ""Ethernet connection"", ""Hangers"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Exterior security cameras on property"", ""Smoking allowed""]",t,2024-09-25,2021-11-22,2024-09-01,No cuenta con licencia,t,53284896,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,1125,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,9.0,0.0,0.0,0.0,1.74,4
11117,https://www.airbnb.com/rooms/53450639,2024-09-25,"Mexico Hostel offers a clean, comfortable, affordable and convenient accommodation option in a historic building. Perfectly located in the heart of downtown Mexico City surrounded by stunning architecture, museums, markets, business centers and a wide variety of bars and restaurants. One block from Fine Arts and the Ministry of Foreign Affairs",https://www.airbnb.com/users/show/426996444,2021-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Shared room in hostel,Shared room,"[""Luggage dropoff allowed"", ""Wifi"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Outdoor shower"", ""Long term stays allowed"", ""First aid kit"", ""Ethernet connection"", ""Self check-in"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Paid parking off premises"", ""Smoking allowed"", ""Smoke alarm"", ""Hangers"", ""Building staff""]",t,2024-09-25,2023-11-26,2023-11-26,No cuenta con licencia,t,53450639,426996444,9.0,9.0,2.94,3.0,1.0,1.63,260.0,1.0,1125,30,60,90.0,365,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,9.0,0.0,0.0,0.0,0.1,4
11201,https://www.airbnb.com/rooms/53688697,2024-09-26,Forget your worries in this spacious and serene space.,https://www.airbnb.com/users/show/431918754,2021-11-14,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,['email'],t,No Hay,Cuauhtémoc,Shared room in casa particular,Shared room,"[""Iron"", ""Wifi"", ""Kitchen"", ""BBQ grill"", ""Pets allowed""]",t,2024-09-26,2021-12-31,2024-06-22,No cuenta con licencia,t,53688697,431918754,1.0,1.0,6.0,1.0,2.0,1.63,220.0,1.58,1125,30,60,90.0,364,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
11421,https://www.airbnb.com/rooms/54281215,2024-09-26,"A bed in a shared room with an excellent location, in the heart of the Col. Rome two blocks away from Condesa, Insurgentes and Metrobus Sonora. We are surrounded by multiple points of interest, you can take the city tour, etc. If you are looking for location, good price and like to share common areas and meet new people; you are in the right place. We are a hostel and coliving where coexistence, respect and multiculturalism are welcome. WE LOOK FORWARD TO SEEING YOU",https://www.airbnb.com/users/show/398787222,2021-04-26,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,2024-09-26,2022-04-04,2024-09-23,No cuenta con licencia,t,54281215,398787222,6.0,9.0,1.0,1.0,1.0,1.0,179.0,1.0,1125,24,54,84.0,359,90.0,10.86,0.86,4.8,4.67,4.89,4.94,4.98,6.0,0.0,3.0,0.0,2.98,4
11422,https://www.airbnb.com/rooms/54283108,2024-09-26,"A bed in a shared room with an excellent location, in the heart of the Col. Rome two blocks away from Condesa, Insurgentes and Metrobus Sonora. We are surrounded by multiple points of interest, you can take the city tour, etc. If you are looking for location, good price and like to share common areas and meet new people; you are in the right place. We are a hostel and coliving where coexistence, respect and multiculturalism are welcome.<br />WE LOOK FORWARD TO SEEING YOU",https://www.airbnb.com/users/show/398787222,2021-04-26,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""TV"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit""]",t,2024-09-26,2022-03-24,2024-09-25,No cuenta con licencia,t,54283108,398787222,6.0,9.0,1.0,1.0,1.0,1.0,179.0,1.0,1125,29,59,89.0,364,26.0,20.0,2.0,4.88,4.86,4.92,4.92,4.92,6.0,0.0,3.0,0.0,0.85,4
11630,https://www.airbnb.com/rooms/547405347067797593,2024-09-25,"*BEFORE BOOKING WE RECOMMEND YOU TO READ THE DESCRIPTION OF THE HOUSE.  IT'S NOT SUITABLE FOR MINORS OR ELDERLY PEOPLE*<br /><br />- Surfer Room - Mixed Room<br /><br />A room for sleep and get rest after walk around all the city. Receive the sunlight in your first steps of the day, enjoying the terrace outside the room; perfect to have a coffee, do yoga, meditate or just watching the sunrise.<br /><br />Shared dressing table (with drawers and mirror). Shared full bathroom",https://www.airbnb.com/users/show/78380879,2016-06-18,within an hour,94%,90%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Miguel Hidalgo,Shared room in townhouse,Shared room,"[""Shared patio or balcony"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""City skyline view"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker"", ""Backyard"", ""Hammock"", ""First aid kit"", ""TV"", ""Kitchen"", ""Outdoor dining area"", ""Cooking basics"", ""Fire extinguisher"", ""Dedicated workspace"", ""Smoking allowed""]",t,2024-09-25,2022-02-02,2024-05-02,No cuenta con licencia,t,547405347067797593,78380879,7.0,7.0,1.0,1.5,1.0,1.0,250.0,1.0,15,12,28,54.0,329,24.0,3.0,0.0,4.83,4.83,4.92,4.92,4.92,7.0,0.0,3.0,0.0,0.74,4
11814,https://www.airbnb.com/rooms/562921166629193279,2024-09-25,"Treat yourself to this unique experience with;<br />Yoga, <br />Temazcal-Spa<br />Face Massage<br />Tea with properties",https://www.airbnb.com/users/show/249117394,2019-03-15,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,['phone'],t,No Hay,Tlalpan,Shared room in farm stay,Shared room,"[""Free parking on premises"", ""Wifi"", ""Fire pit"", ""Outdoor shower"", ""First aid kit"", ""BBQ grill"", ""Outdoor dining area"", ""Pets allowed"", ""Exterior security cameras on property""]",t,2024-09-25,2022-04-30,2024-09-23,No cuenta con licencia,f,562921166629193279,249117394,1.0,1.0,4.0,1.0,1.0,1.0,1600.0,1.0,365,23,53,83.0,83,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
11918,https://www.airbnb.com/rooms/568916048501393182,2024-09-25,"Your family will be close to everything if you stay in this centrally located home. Since the subway is one block away, there are also several shopping shops and downtown 10 min. by public transport. Inside the unit, the neighbors sell food and snacks, it's an excellent atmosphere.",https://www.airbnb.com/users/show/446552509,2022-02-23,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,['phone'],t,No Hay,Cuauhtémoc,Shared room in rental unit,Shared room,"[""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Smoke alarm""]",t,2024-09-25,2022-05-04,2024-09-08,No cuenta con licencia,t,568916048501393182,446552509,1.0,1.0,2.0,1.5,1.0,1.0,932.7,1.0,365,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
12201,https://www.airbnb.com/rooms/590684125222280702,2024-09-25,"*BEFORE BOOKING WE RECOMMEND YOU TO READ THE DESCRIPTION OF THE HOUSE.  IT'S NOT SUITABLE FOR MINORS OR ELDERLY PEOPLE*<br /><br />- Surfer Room - Mixed Room<br /><br />A share room for sleep and get rest after walk around all the city. Receive the sunlight in your first steps of the day, enjoying the terrace outside the room; perfect to have a coffee, do yoga, meditate or just watching the sunrise.<br /><br />Bunk beds (4 individual beds) Dressing table (with one lockable drawer per person).",https://www.airbnb.com/users/show/78380879,2016-06-18,within an hour,94%,90%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Miguel Hidalgo,Shared room in townhouse,Shared room,"[""Washer"", ""TV"", ""Wifi"", ""Coffee maker"", ""Backyard"", ""Outdoor furniture"", ""Fire extinguisher"", ""Kitchen"", ""Hammock"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor dining area"", ""Pets allowed"", ""Smoking allowed"", ""Dedicated workspace"", ""Cooking basics""]",t,2024-09-25,2022-04-03,2024-06-14,No cuenta con licencia,t,590684125222280702,78380879,7.0,7.0,1.0,1.5,1.0,1.0,250.0,1.0,15,12,28,54.0,329,42.0,16.0,0.0,4.88,4.86,4.92,4.79,4.92,7.0,0.0,3.0,0.0,1.39,4
12202,https://www.airbnb.com/rooms/590687740843697216,2024-09-25,"*BEFORE BOOKING WE RECOMMEND YOU TO READ THE DESCRIPTION OF THE HOUSE.  IT'S NOT SUITABLE FOR MINORS OR ELDERLY PEOPLE*<br /><br />- Surfer Room - Mixed Room<br /><br />A share room for sleep and get rest after walk around all the city. Receive the sunlight in your first steps of the day, enjoying the terrace outside the room; perfect to have a coffee, do yoga, meditate or just watching the sunrise.<br /><br />Bunk beds (4 individual beds) Dressing table (with one lockable drawer per person).",https://www.airbnb.com/users/show/78380879,2016-06-18,within an hour,94%,90%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Miguel Hidalgo,Shared room in townhouse,Shared room,"[""Shared patio or balcony"", ""Washer"", ""TV"", ""Wifi"", ""Coffee maker"", ""Backyard"", ""Outdoor furniture"", ""Fire extinguisher"", ""Kitchen"", ""Hammock"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor dining area"", ""Pets allowed"", ""Smoking allowed"", ""Dedicated workspace"", ""Cooking basics""]",t,2024-09-25,2022-08-07,2024-08-26,No cuenta con licencia,t,590687740843697216,78380879,7.0,7.0,1.0,1.5,1.0,1.0,250.0,1.0,15,12,28,54.0,329,10.0,6.0,1.0,5.0,4.9,5.0,5.0,4.9,7.0,0.0,3.0,0.0,0.38,4
12203,https://www.airbnb.com/rooms/590689946746600898,2024-09-25,"*BEFORE BOOKING WE RECOMMEND YOU TO READ THE DESCRIPTION OF THE HOUSE.  IT'S NOT SUITABLE FOR MINORS OR ELDERLY PEOPLE*<br /><br />- Surfer Room - Mixed Room<br /><br />A share room for sleep and get rest after walk around all the city. Receive the sunlight in your first steps of the day, enjoying the terrace outside the room; perfect to have a coffee, do yoga, meditate or just watching the sunrise.<br /><br />Bunk beds (4 individual beds) Dressing table (with one lockable drawer per person).",https://www.airbnb.com/users/show/78380879,2016-06-18,within an hour,94%,90%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Miguel Hidalgo,Shared room in townhouse,Shared room,"[""Shared patio or balcony"", ""Washer"", ""TV"", ""Wifi"", ""Coffee maker"", ""Outdoor furniture"", ""Fire extinguisher"", ""Kitchen"", ""Hammock"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Outdoor dining area"", ""Pets allowed"", ""Smoking allowed"", ""Dedicated workspace"", ""Cooking basics""]",t,2024-09-25,2022-04-03,2024-02-11,No cuenta con licencia,t,590689946746600898,78380879,7.0,7.0,1.0,1.5,1.0,1.0,250.0,1.0,15,12,28,54.0,329,6.0,3.0,0.0,5.0,4.83,5.0,5.0,4.83,7.0,0.0,3.0,0.0,0.2,4
12280,https://www.airbnb.com/rooms/597928950074990889,2024-09-25,"Relax in this unique and peaceful getaway. Luxury room with shared bathroom, in the best area of Mexico, wooded area, tourist, colonial, Mexican style, new , clean , central beds, 5 minutes from the best avenues such as suburbs, insurgents , Tlalpan footwear 20 minutes from six flags , close to the best universities such as UNAM , TEC, UIC, LA SALLE, etc. Highly recommended.",https://www.airbnb.com/users/show/429401907,2021-10-28,within a few hours,85%,33%,f,"['email', 'phone']",t,No Hay,Tlalpan,Shared room in guesthouse,Shared room,"[""Iron"", ""Wifi"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Hangers"", ""Mini fridge"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Bed linens"", ""Drying rack for clothing"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Window guards"", ""Fire extinguisher"", ""Clothing storage"", ""Room-darkening shades"", ""Free street parking"", ""Exterior security cameras on property"", ""Cooking basics"", ""Paid parking off premises"", ""Microwave""]",t,2024-09-25,2022-04-08,2024-08-15,No cuenta con licencia,f,597928950074990889,429401907,4.0,5.0,2.0,1.0,1.0,1.0,499.0,1.0,365,30,60,90.0,365,12.0,2.0,0.0,4.88,4.86,4.92,4.92,4.92,4.0,0.0,3.0,0.0,0.4,4
12296,https://www.airbnb.com/rooms/598038741824011562,2024-09-26,"Really nice room in a shared apartment. It is located in a modern building with 24/7 security, 100m from Amsterdam (Parque México/Parque España) and 50m from Alvaro Obregon. The area is full of the best restaurants and cafés. The place is 80m2 and has two bathrooms, two bedrooms, a large living/kitchen area and a really nice terrace. It is fully furnished and equipped with everything you need. It is located in the third floor and has sun light almost the whole day, perfect for remote work.",https://www.airbnb.com/users/show/73815011,2016-05-24,within an hour,No contiene host_response_rate,No contiene host_acceptance_rate,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in serviced apartment,Shared room,"[""Free parking on premises"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""BBQ grill"", ""Outdoor dining area"", ""Smoking allowed""]",t,2024-09-26,2022-04-04,2024-02-25,No cuenta con licencia,t,598038741824011562,73815011,1.0,1.0,1.0,1.0,1.0,1.0,932.7,1.58,365,30,60,90.0,364,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,1.0,0.0,0.0,0.0,1.74,4
